1.D.160	The EXP2 Nanopore (EXP2-NP) Family
1.D.161	The Metal-Organic Framework Exoskeleton (MOF-E) Family
1.D.162	The Multiblock Amphiphile (MA) Family
1.D.163	The p-Octiphenyl beta-Barrel with LWV Triad (POP-BB) Family
1.D.164	The Cell-penetrating Amphipathic Peptide, Pep-1 (Pep-1) Family
1.D.165	The Carbon Film Solid-State NanoPore (SS-NP) Family
1.D.166	The Fluorescent Probe (Tetraphenylethene) Anion Transporter (FP-AT) Family
1.D.17	The Combinatorially-designed, Pore-forming, β-sheet Peptide (CPβ-Peptide) Family
1.D.18	The Pore-forming Guanosine-Bile Acid Conjugate (GBC) Family
1.D.19	The Ca2+ Channel-forming Drug, Digitoxin (Digitoxin) Family
1.D.2	The Channel-forming Syringomycin (Syringomycin) Family
1.D.20	The Pore-forming Polyene Macrolide Antibiotic/fungal Agent (PMAA) Family
1.D.21	The Lipid Nanopore (LipNP) Family 
1.D.22	The Proton-Translocating Carotenoid Pigment, Zeaxanthin (Zeaxanthin) Family
1.D.23	The Phenylene Ethynylene Pore-forming Antimicrobial (PEPA) Family
1.D.24	The Marine Sponge Polytheonamide B (pTB) Family 
1.D.25	The Arylamine Foldamer (AAF) Family
1.D.26	The Dihydrodehydrodiconiferyl alcohol 9'-O-β-D-glucoside (DDDC9G) Family
1.D.28	The Lipopeptaibol (Lipopeptaibol) Family
1.D.29	The Macrocyclic Oligocholate (Oligocholate) Family
1.D.3	The Channel-Forming Syringopeptin (Syringopeptin) Family
1.D.30	The Artificial Hydrazide-appended pillar[5]arene Channels (HAPA-C) Family
1.D.31	The Amphotericin B (Amphotericin) Family
1.D.32	The Pore-forming Novicidin (Novicidin) Family
1.D.34	The Channel-forming Oligoeser Bolaamphiphile (Bolaamphiphile) Family
1.D.35	The Pore-forming cyclic Lipodepsipeptide (Lipodepsipeptide) Family
1.D.36	The Oligobornene Ion Channel (Oligobornene) Family
1.D.37	The Hibicuslide C (Hibicuslide) Family
1.D.38	The Cyclic Peptide Nanotube (cPepNT) Family
1.D.39	The Light-controlled Azobenzene-based Amphiphilic Molecular Ion Channel (AAM-IC) Family  
1.D.4	The Tolaasin Channel-forming (Tolaasin) Family
1.D.40	The Protein-induced Lipid Toroidal Pore (Lipid Pore) Family
1.D.41	The Sprotetonate-type Ionophore (Spirohexanolide) Family
1.D.42	The Phe-Arg Tripeptide-Pillar[5]Arene Channel (TPPA-C) Family
1.D.43	The Triazole-tailored Guanosine Dinucleoside Channel (TT-GDN-C) Family
1.D.44	The Synthetic Ion Channel with Redox-active Ferrocene (ICRF) Family
1.D.46	The DNA Nanopore (DnaNP) Family
1.D.47	The Pore-forming Synthetic Cyclic Peptide (PSCP) Family
1.D.48	The Pore-forming Syringomycin E (Syringomycin E) Family
1.D.49	The Transmembrane Carotenoid Radical Channel (CRC) Family
1.D.5	The Alamethicin or Peptaibol Antibiotic Channel-forming (Alamethicin) Family
1.D.50	The Amphiphilic bis-Catechol Anion Transporter (AC-AT) Family
1.D.51	The Protein Nanopore (ProNP) Family
1.D.52	The Aromatic Oligoamide Macrocycle Nanopore (OmnNP) Family
1.D.53	The alpha, gamma-Peptide Nanotube (a,gPepNT) Family
1.D.54	The potassium-selective Hexyl-Benzoureido-15-Crown-5-Ether Ion Channel (HBEC) Family
1.D.55	The Porphyrin-based Nanopore (PorNP) Family
1.D.56	The Alpha-Aminoisobutyrate Oligomeric Nanopore (AibNP) Family
1.D.57	The Lipid Electro-Pore (LEP) Family
1.D.58	The Anion Transporting Prodigiosene (Prodigiosene) Family
1.D.59	The Anion Transporting Perenosin (Perenosin) Family
1.D.6	The Complexed Poly 3-Hydroxybutyrate Ca2+ Channel (cPHB-CC) Family
1.D.60	The Alpha,Gamma-Cycic Peptide (AGCP) Family
1.D.61	The 4,4'-dinotropicolinanilide compound 28 (DNPA28) Family
1.D.62	The Bis-Triazolyl Diguanosine Derivative Channel-forming (TDG) Family
1.D.63	The Peptide-based Nanopore (PepNP) Family
1.D.64	The Carbon Nanotube (CarNT) Family
1.D.65	The Pore-forming Amphidinol (Amphidinol) Family
1.D.66	The Helical Macromolecule Nanopore (HmmNP) Family
1.D.67	The Crown Ether-modified Helical Peptide Ion Channel (CEHP) Family
1.D.68	The Pore-forming Pleuronic Block Polymer (PPBP) Family
1.D.69	The Conical Nanopore (ConNP) Family
1.D.7	The Beticolin (Beticolin) Family
1.D.70	The Metallic (Au/Ag/Pt/graphene) Nanopore (MetNP) Family
1.D.71	The Synthetic TP359 Peptide (TP359) Family
1.D.72	The Chloride Carrier Triazine-based Tripodal Receptor (CCTTR) Family
1.D.73	The Mesoporous Silica Nanopore (SilNP) Family
1.D.74	The Stimulus-responsive Synthetic Rigid p-Octiphenyl Stave Pore (SSROP) Family
1.D.75	The Synthetic Pillar Arene Backbone Tubular Peptide (PAB-TP) Family
1.D.76	The Reversible Photo-gated Acylhydrazone-containing Crown Ether Triad Transmembrane Channel (PAH-CET) Family
1.D.77	The acyclic bolaamphiphile (ACBA) Family
1.D.78	The Acyclic 3-Aminobenzoate/Alanine Octapeptide (ACOC) Family
1.D.79	The Divalent and Trivalent Cation-transporting Monoterpenoid, Hinokitiol (Hinokitiol) Family
1.D.8	The Saponin (Saponin) Family
1.D.80	The Fluorinated Sugar-Tripeptide (FSTP) Family
1.D.81	The Synthetic Tetrapeptide Amphiphile (TPA) Family 
1.D.83	The Pore-forming Lipopeptide Iturin (Iturin) Family
1.D.84	The Aromatic Helical Origomeric Channel (AHOC) Family
1.D.85	The Silicon Nanopore (SNP) Family
1.D.86	The Inositol-phosphate-actuated Nanopore (InsP-NP) Family
1.D.87	The Helical Peptide-modified Pillar[5]arene Pore-forming (Pilararene) Family
1.D.88	The Hydrogel-conducting Polymer Asymmetric Heterogeneous Membrane (HPAHM) Family
1.D.89	The Polymer/Graphene oxide Heterogeneous Nanoporous Membrane (PGoHM) Family
1.D.9	The Polyglutamine Ion Channel (PG-IC) Family
1.D.90	The Channel-forming Transmembrane Multi-block Amphiphile (CTMA) Family
1.D.91	The pH-low Insertion Peptide (pHLIP) Family
1.D.92	The Cyclic Peptide-Polymer Conjugate (CPPC) Family
1.D.93	The Fumaramide Self-assembled Transmembrane Anion Channel (Fumaramide) Family
1.D.94	The Lipophilic Bromo-Guanosine Derivative (LBGD) Family
1.D.95	The Synthetic Alpha-Helical Ion-conducting Barrel (SAHIB) Family
1.D.96	The Stacked Imidazole I-Quartet Superstructure Channel (I-Quartet) Family
1.D.97	The Diketal Mannitol Anion Channel (DKM-AC) Family
1.D.98	The bis-Diol Anion Channel (BD-AC) Family
1.D.99	The Rigid-Rod Scaffold Anion Channel (RR-AC) Family
1.E.1	The P21 Holin S (P21 Holin) Family
1.E.10	The Bacillus subtilis  φ29 Holin (φ29 Holin) Family
1.E.11	The φ11 Holin (φ11 Holin) Family
1.E.12	The φAdh Holin (φAdh Holin) Family
1.E.13	The Firmicute phage φU53 Holin (φU53 Holin) Family
1.E.14	The CidA/LrgA Holin (CidA/LrgA Holin) Family
1.E.15	The ArpQ Holin (ArpQ Holin) Family
1.E.16	The Cph1 Holin (Cph1 Holin) Family
1.E.17	The BlyA Holin (BlyA Holin) Family
1.E.18	The Lactococcus lactis Phage r1t Holin (r1t Holin) Family
1.E.19	The Clostridium difficile TcdE Holin (TcdE Holin) Family
1.E.2	The λ Holin S (λ Holin) Family
1.E.20	The Pseudomonas aeruginosa Hol Holin (Hol Holin) Family
1.E.21	The Listeria Phage A118 Holin (Hol118) Family
1.E.22	The Neisserial Phage-associated Holin (NP-Holin) Family
1.E.23	The Bacillus Spore Morphogenesis and Germination Holin (BSH) Family
1.E.24	The Bacterophage Dp-1 Holin (Dp-1 Holin) Family
1.E.25	The Pseudomonas phage F116 Holin (F116 Holin) Family
1.E.26	The Holin LLH (Holin LLH) Family
1.E.27	The BhlA Holin (BhlA Holin) Family 
1.E.28	The Streptomyces aureofaciens Phage Mu1/6 Holin (Mu1/6 Holin) Family
1.E.29	The Holin Hol44 (Hol44) Family
1.E.3	The P2 Holin (P2 Holin) Family
1.E.30	The Vibrio Holin (Vibrio Holin) Family
1.E.31	The SPP1 Holin (SPP1 Holin) Family
1.E.32	The Actinobacterial 1 TMS Holin (A-1 Holin) Family
1.E.33	The 2 or 3 TMS Putative Holin (2/3 Holin) Family
1.E.34	The Putative Actinobacterial Holin-X (Hol-X) Family
1.E.35	The Mycobacterial 1 TMS Phage Holin (M1 Hol) Family
1.E.36	The Mycobacterial 2 TMS Phage Holin (M2 Hol) Family
1.E.37	The Phage T1 Holin (T1 Holin) Family
1.E.38	The Staphylococcus phage P68 Putative Holin (P68 Hol) Family
1.E.39	Mycobacterial Phage PBI1 Gp36 Holin (Gp36 Hol) Family
1.E.4	The LydA Holin (LydA Holin) Family
1.E.40	The Mycobacterial 4 TMS Phage Holin (MP4 Holin) Family
1.E.41	The Deinococcus/Thermus Holin (D/T-Hol) Family
1.E.42	The Putative Holin-like Toxin (Hol-Tox) Family
1.E.43	The Putative Transglycosylase-associated Holin (T-A Hol) Family
1.E.44	The Putative Lactococcus lactis Holin (LLHol) Family
1.E.45	The Xanthomonas Phage Holin (XanPHol) Family
1.E.46	The Prophage Hp1 Holin (Hp1Hol) Family 
1.E.47	The Caulobacter Phage Holin (CauHol) Family 
1.E.48	The Enterobacterial Holin (EBHol) Family
1.E.49	The Putative Treponema 4 TMS Holin (Tre4Hol) Family
1.E.5	The PRD1 Phage P35 Holin (P35 Holin) Family
1.E.50	The Beta-Proteobacterial Holin (BP-Hol) Family
1.E.51	The Putative Listeria Phage Holin (LP-Hol) Family
1.E.52	The Flp/Fap Pilin Putative Holin (FFPP-Hol) Family
1.E.53	The Toxic Hok/Gef Protein (Hok/Gef) Family
1.E.54	The Gene Transfer Agent-release Holin (GTA-Hol) Family
1.E.55	The Brachyspira holin (B-Hol) Family
1.E.56	The Putative 3 TMS Holin (3-Hol) Family
1.E.57	The Actinobacterial Phage Holin (APH) Family
1.E.58	The Erwinia Phage Phi-Ea1h Holin (EPPE-Hol) Family
1.E.59	The Putative Acholeplasma Phage L2 Holin (L2 Holin) Family
1.E.6	The T7 Holin (T7 Holin) Family
1.E.60	The Putative Holin (Pu-Hol) Family
1.E.61	The Pseudomonas phage phiKMV (PpKMV holin) Family
1.E.62	The Putative Firmicute Phage Holin (YvrJ) Family
1.E.63	The Actinobacterial Phage Holin (HolSD) Family 
1.E.7	The HP1 Holin (HP1 Holin) Family
1.E.8	The T4 Holin (T4 Holin) Family
1.E.9	The T4 Immunity (T4 Imm) Family
1.F.1	The Synaptosomal Vesicle Fusion Pore (SVF-Pore) Family
1.F.2	The Octameric Exocyst (Exocyst) Family
1.G.1	The Viral Pore-forming Membrane Fusion Protein-1 (VMFP1) Family
1.G.10	The Herpes Simplex Virus Membrane Fusion Complex (HSV-MFC) Family
1.G.11	The Poxvirus Cell Entry Protein Complex (PEP-C) Family
1.G.12	The Avian Leukosis Virus gp95 Fusion Protein (ALV-gp95) Family
1.G.13	The Orthoreovirus Fusion-associated Small Transmembrane (FAST) Family
1.G.14	The Influenza Virus Hemagglutinin/Fusion Pore-forming Protein (Influenza-H/FPP) Family
1.G.15	The Autographa californica Nuclear Polyhedrosis Virus Major Envelope Glycoprotein GP64 (GP64) Family
1.G.16	The Human Immunodeficiency Virus Type 1 (HIV-1) Fusion Peptide (HIV-FP) Family
1.G.17	The Bovine Leukemia Virus Envelop Glycoprotein (BLV-Env) Family
1.G.18	The SARS-CoV Fusion Peptide in the Spike Glycoprotein Precursor (SARS-FP) Family
1.G.19	The Rotavirus Pore-forming Membrane Fusion Complex (Rotavirus MFC) Family
1.G.2	The Viral Pore-forming Membrane Fusion Protein-2 (VMFP2) Family
1.G.20	The Hantavirus Gc Envelope Fusion Glycoprotein (Gc-EFG) Family
1.G.21	The Epstein Barr Virus (Human Herpes Virus 4) Gp42 (Gp42) Family 
1.G.22	The Cytomegalovirus (Human Herpesvirus 5) Glycoprotein gO (gO) Family
1.G.23	African Swine Fever Virus (ASFV) Fusion Protein pE199L (ASFV-FP) Family
1.G.3	The Viral Pore-forming Membrane Fusion Protein-3 (VMFP3) Family
1.G.4	The Viral Pore-forming Membrane Fusion Protein-4 (VMFP4) Family
1.G.5	The Viral Pore-forming Membrane Fusion Protein-5 (VMFP5) Family
1.G.6	The Hepadnaviral S Fusion Protein (HBV-S Protein) Family
1.G.7	The Reovirus FAST Fusion Protein (R-FAST) Family
1.G.8	The Arenavirus Fusion Protein (AV-FP) Family
1.G.9	The Syncytin (Syncytin) Family
1.H.1	The Claudin Tight Junction (Claudin1) Family
1.H.2	The Invertebrate PMP22-Claudin (Claudin2) Family
1.H.3	The 4 TMS Amastin (Amastin) Family 
1.I.1	The Nuclear Pore Complex (NPC) Family
1.I.2	The Plant Plasmodesmata (PPD) Family
1.I.3	The Bacterial (Planctomycetes) Nuclear Pore-like Complex (B-NPC) Family
1.I.4	The Round Window Membrane (RWM) Family
1.J.1	The Archaeal Virus-Associated Pyramid (A-VAP) Family
1.K.1	The Gp27/5 T4-baseplate (T4-BP) Family
1.K.2	The PRD1 Phage DNA Delivery (PRD1-DD) Family 
1.K.3	The PhiX174 Tube-forming Spike Protein H (PhiX174-H) Family
1.K.4	The Phage P22 Injectisome (P22 Injectisome) Family
1.L.1	The Tunneling Nanotube (TNT) Family
1.M.1	The Rz/Rz1 Spanin1 (Rz(1)) Family
1.M.2	The Spanin2 (Spanin2) Family
1.M.3	The Spanin3 (Spanin3) Family 
1.M.4	The Spanin4 (Spanin4) Family
1.M.5	The Putative Spanin5 (Spanin5) Family
1.M.6	The Caulobacter Phage Putative Spanin 6 (Spanin6) Family 
1.N.1	The Osteoclast Fusion Complex (OFC) Family
1.N.2	The Myoblast Fusion Complex (MFC) Family
1.N.3	The Hapless2 Male Gamete Fusion Factor (Fusexin) Family
1.N.4	The FF Fusogen (FFF) Family
1.N.5	The Endoplasmic Reticulum Fusion GTPase, Atlastin (Atlastin) Family 
1.N.6	The Mitochondrial Inner/Outer Membrane Fusion (MMF) Family
1.N.7	The Endomembrane Fusion/Trafficking (EMFST) Family
1.N.8	The Tension-induced Vesicle Fusion (TiVF) Family
1.O.1	The Voltage-induced Pore (ViP) Family
1.O.2	Electroporation-induced Pore (EiP) Family 
1.O.3	The Sonoporation-induced Pore (SiP) Family
1.O.4	The Nanosecond/Microsecond Pulse-induced Pore/Electrofusion (NMiP) Family
1.O.5	The Amphiphilic Conjugated Polymer Nanoparticle-inducing pores (CPN-P) Family
1.O.6	The Nanoparticle-mediated Photoporation (NmPP) Family
1.O.7	The Coptidis Rhizoma Extract Nano-Drug Delivery System (CR-ND) Family
1.O.8	The Entropy-driven Translocation of Disordered Proteins through the Gram-positive Bacterial Cell Wall (EdT) Family 
1.P.1	The Polyoma Virus SV40 ER Penetration Channel (VPEC) Family
1.Q.1	The Fungal Septal Pore (FSP) Family
1.R.1	The Membrane Contact Site (MCS) Family
1.S.1	The Bacterial Microcompartment Shell/Pore-forming Protein-1 (BMC-SP1) Family
1.S.2	The Bacterial Microcompartment Shell/Pore-forming Protein-2 (BMC-SP2) Family
1.U.1	The  Cationic Cell-penetrating Peptide, PEP-NJSM (PEP-NJSM) Family
1.V.1	The Filamentous Cyanobacterial Septal Pore (Septum) Family
1.W.1	The Phage Portal Protein 1 (PPP1) Family
1.W.10	The (Enterobacterial Phage T7) Portal Protein 10 (PPP10) Family 
1.W.2	The Phage Portal Protein 2 (PPP2) Family
1.W.3	The Phage Portal Protein 3 (PPP3) Family
1.W.4	The Viral Portal Protein 4 (PPP4) Family
1.W.5	The (Lambda) Phage Portal Protein 5 (PPP5) Family
1.W.6	The (Bacillus Phage phi29) Portal Protein 6 (PPP6) Family
1.W.7	The (Bacillus Phage SPP1) Portal Protein 7 (PPP7) Family
1.W.8	The (Enterobacterial phage T4) Portal Protein 8 (PPP8) Family
1.W.9	The Escherichia coli Mu Phage Portal Protein 9 (PPP9) Family
2.A.1	The Major Facilitator Superfamily (MFS)
2.A.10	The 2-Keto-3-Deoxygluconate Transporter (KdgT) Family
2.A.100	The Ferroportin (Fpn) Family
2.A.101	The Malonate Uptake (MatC) Family (Formerly UIT1)
2.A.102	The 4-Toluene Sulfonate Uptake Permease (TSUP) Family
2.A.103	The Bacterial Murein Precursor Exporter (MPE) Family
2.A.104	The L-Alanine Exporter (AlaE) Family
2.A.105	The Mitochondrial Pyruvate Carrier (MPC) Family
2.A.106	The Ca2+:H+ Antiporter-2 (CaCA2) Family
2.A.107	The MntP Mn2+ exporter (MntP) Family
2.A.108	The Iron/Lead Transporter (ILT) Family
2.A.109	The Tellurium Ion Resistance (TerC) Family
2.A.11	The Citrate-Mg2+:H+ (CitM) Citrate-Ca2+:H+ (CitH) Symporter (CitMHS) Family
2.A.110	The heme transporter, heme-responsive gene protein (HRG) Family
2.A.111	The Na+/H+ Antiporter-E (NhaE) Family
2.A.112	The KX Blood-group Antigen (KXA) Family
2.A.113	The Nickel/cobalt Transporter (NicO) Family
2.A.114	The Putative Peptide Transporter Carbon Starvation CstA (CstA) Family
2.A.115	The Novobiocin Exporter (NbcE) Family
2.A.116	The Peptidoglycolipid Addressing Protein (GAP) Family
2.A.117	The Chlorhexadine Exporter (CHX) family
2.A.118	The Basic Amino Acid Antiporter (ArcD) Family
2.A.119	The Organo-Arsenical Exporter (ArsP) Family
2.A.12	The ATP:ADP Antiporter (AAA) Family
2.A.120	The Putative Amino Acid Permease (PAAP) Family
2.A.121	The Sulfate Transporter (CysZ) Family
2.A.122	The LrgB/CidB Holin-like Glycolate/Glycerate Transporter (LrgB/CidB/GGT) Family
2.A.123	The Sweet; PQ-loop; Saliva; MtN3 (Sweet) Family
2.A.124	The Lysine Exporter (LysO) Family
2.A.125	The Eukaryotic Riboflavin Transporter (E-RFT) Family
2.A.126	The Fatty Acid Exporter (FAX) Family
2.A.127	The Enterobacterial Cardiolipin Transporter (CLT) Family
2.A.128	The Multidrug Resistance Exporter VanZ (VanZ) Family 
2.A.129	The Lipid-linked Sugar Translocase (LST) Family
2.A.13	The C4-Dicarboxylate Uptake (Dcu) Family
2.A.130	The Type 9 Secretory System (T9SS) Family
2.A.131	The Aminobenzyl Carbon-arsenic Defining Exporter (ABCDE) Family
2.A.132	The Ferrous Iron Transporter (IroT/MavN) Family 
2.A.133	The RDD Na+(Li+)(K+)/H+ Antiporter (RDD) Family
2.A.134	The 3 TMS Na+/H+ antiporter, NhaM (NhaM) Family
2.A.14	The Lactate Permease (LctP) Family
2.A.15	The Betaine/Carnitine/Choline Transporter (BCCT) Family
2.A.16	The Telurite-resistance/Dicarboxylate Transporter (TDT) Family
2.A.17	The Proton-dependent Oligopeptide Transporter (POT/PTR) Family
2.A.18	The Amino Acid/Auxin Permease (AAAP) Family
2.A.19	The Ca2+:Cation Antiporter (CaCA) Family
2.A.2	The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family
2.A.20	The Inorganic Phosphate Transporter (PiT) Family
2.A.21	The Solute:Sodium Symporter (SSS) Family
2.A.22	The Neurotransmitter:Sodium Symporter (NSS) Family
2.A.23	The Dicarboxylate/Amino Acid:Cation (Na+ or H+) Symporter (DAACS) Family
2.A.24	The 2-Hydroxycarboxylate Transporter (2-HCT) Family
2.A.25	The Alanine or Glycine:Cation Symporter (AGCS) Family
2.A.26	The Branched Chain Amino Acid:Cation Symporter (LIVCS) Family
2.A.27	The Glutamate:Na+ Symporter (ESS) Family
2.A.28	The Bile Acid:Na+ Symporter (BASS) Family
2.A.29	The Mitochondrial Carrier (MC) Family 
2.A.3	The Amino Acid-Polyamine-Organocation (APC) Family
2.A.30	The Cation-Chloride Cotransporter (CCC) Family
2.A.31	The Anion Exchanger (AE) Family
2.A.32	The Silicon Transporter (Sit) Family
2.A.33	The NhaA Na+:H+ Antiporter (NhaA) Family
2.A.34	The NhaB Na+:H+ Antiporter (NhaB) Family
2.A.35	The NhaC Na+:H+ Antiporter (NhaC) Family
2.A.36	The Monovalent Cation:Proton Antiporter-1 (CPA1) Family
2.A.37	The Monovalent Cation:Proton Antiporter-2 (CPA2) Family
2.A.38	The K+ Transporter (Trk) Family
2.A.39	The Nucleobase:Cation Symporter-1 (NCS1) Family
2.A.4	The Cation Diffusion Facilitator (CDF) Family
2.A.40	The Nucleobase/Ascorbate Transporter (NAT) or Nucleobase:Cation Symporter-2 (NCS2) Family
2.A.41	The Concentrative Nucleoside Transporter (CNT) Family
2.A.42	The Hydroxy/Aromatic Amino Acid Permease (HAAAP) Family
2.A.43	The Lysosomal Cystine Transporter (LCT) Family
2.A.45	The Arsenite-Antimonite (ArsB) Efflux Family
2.A.46	The Benzoate:H+ Symporter (BenE) Family
2.A.47	The Divalent Anion:Na+ Symporter (DASS) Family
2.A.48	The Reduced Folate Carrier (RFC) Family 
2.A.49	The Chloride Carrier/Channel (ClC) Family
2.A.5	The Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP) Family
2.A.50	The Glycerol Uptake (GUP) or Membrane-bound Acyl Transferase (MBOAT) Family
2.A.51	The Chromate Ion Transporter (CHR) Family
2.A.52	The Ni2+-Co2+ Transporter (NiCoT) Family
2.A.53	The Sulfate Permease (SulP) Family
2.A.54	The Sideroflexin (SFXN) Family (formerly the Mitochondrial Tricarboxylate Carrier (MTC) Family
2.A.55	The Metal Ion (Mn2+-iron) Transporter (Nramp) Family
2.A.56	The Tripartite ATP-independent Periplasmic Transporter (TRAP-T) Family
2.A.57	The Equilibrative Nucleoside Transporter (ENT) Family
2.A.58	The Phosphate:Na+ Symporter (PNaS) Family
2.A.59	The Arsenical Resistance-3 (ACR3) Family
2.A.6	The Resistance-Nodulation-Cell Division (RND) Superfamily
2.A.60	The Organo Anion Transporter (OAT) Family
2.A.61	The C4-dicarboxylate Uptake C (DcuC) Family
2.A.62	The NhaD Na+:H+ Antiporter (NhaD) Family
2.A.63	The Monovalent Cation (K+ or Na+):Proton Antiporter-3 (CPA3) Family
2.A.64	The Twin Arginine Targeting (Tat) Family
2.A.65	The Bilirubin Transporter (BRT) Family
2.A.66	The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily
2.A.67	The Oligopeptide Transporter (OPT) Family
2.A.68	The p-Aminobenzoyl-glutamate Transporter (AbgT) Family
2.A.69	The Auxin Efflux Carrier (AEC) Family
2.A.7	The Drug/Metabolite Transporter (DMT) Superfamily
2.A.70	The Malonate:Na+ Symporter (MSS) Family
2.A.71	The Folate-Biopterin Transporter (FBT) Family
2.A.72	The K+ Uptake Permease (KUP) Family
2.A.73	The Short Chain Fatty Acid Uptake (AtoE) Family
2.A.74	The 4 TMS Multidrug Endosomal Transporter (MET) Family
2.A.75	The L-Lysine Exporter (LysE) Family
2.A.76	The Resistance to Homoserine/Threonine (RhtB) Family 
2.A.77	The Cadmium Resistance (CadD) Family
2.A.78	The Branched Chain Amino Acid Exporter (LIV-E) Family
2.A.79	The Threonine/Serine Exporter (ThrE) Family
2.A.8	The Gluconate:H+ Symporter (GntP) Family
2.A.80	The Tricarboxylate Transporter (TTT) Family
2.A.81	The Aspartate:Alanine Exchanger (AAEx) Family
2.A.82	The Organic Solute Transporter (OST) Family
2.A.83	The Na+-dependent Bicarbonate Transporter (SBT) Family
2.A.84	The Chloroplast Maltose Exporter (MEX) Family
2.A.85	The Aromatic Acid Exporter (ArAE) Family
2.A.86	The Autoinducer-2 Exporter (AI-2E) Family (Formerly the PerM Family, TC #9.B.22)
2.A.87	The Prokaryotic Riboflavin Transporter (P-RFT) Family
2.A.88	The Vitamin Uptake Transporter (VUT) Family
2.A.89	The Vacuolar Iron Transporter (VIT) Family
2.A.9	The Membrane Protein Insertase (YidC/Alb3/Oxa1) Family
2.A.90	The Vitamin A Receptor/Transporter (STRA6) Family
2.A.91	The Mitochondrial tRNA Import Complex (M-RIC) (Formerly 9.C.8)
2.A.92	The Choline Transporter-like (CTL) Family
2.A.94	The Phosphate Permease (Pho1) Family
2.A.95	The 6 TMS Neutral Amino Acid Transporter (NAAT) Family
2.A.96	The Acetate Uptake Transporter (AceTr) Family
2.A.97	The Mitochondrial Inner Membrane K+/H+ and Ca2+/H+ Exchanger (LetM1) Family
2.A.98	The Putative Sulfate Exporter (PSE) Family
2.A.99	The 6TMS Ni2+ uptake transporter (HupE-UreJ) Family 
2.B.1	The Valinomycin Carrier (Valinomycin) Family
2.B.10	The Synthetic CPP, Transportan (Transportan) Family 
2.B.11	The Calcimycin or A23187 Carrier-type Ionophore (Calcimycin) Family
2.B.12	The Salinomycin (Salinomycin) Family
2.B.13	The Tetrapyrrolic Macrocyclic Anion Antiporter (TPMC-AA) Family
2.B.14	The Lasalocid A or X-537A Ionophore (Lasalocid) Family
2.B.15	The Bis/Tris-thiourea Tripodal-based Chloride Carrier (TUT-CC) Family 
2.B.16	The Halogen-bond-containing Compound Anion Carrier (HCAC) Family
2.B.17	The Isophthalaminde Derivative H+:Cl- Co-transporter (IDC) Family
2.B.18	The Pyridine-2,6-Dicarboxamine Derivative (PDCA) H+:Cl- Co-transporter Family 
2.B.19	The Calix(4)pyrrole Derivative (C4P) Family
2.B.2	The Monensin (Monensin) Family
2.B.20	The Prodigiosin (Prodigiosin) Chloride/Bicarbonate Exchanger Family
2.B.21	The ortho-Phenylenediamine-bis-Urea Derivative Anion Transporter (oPDA-U) Family 
2.B.22	The Imidazolium-functionalized Anion Transporter (IAT) Family
2.B.23	The Homotetrameric Transmembrane Zn2+/Co2+:Proton Synthetic Antiporter, Rocker (Rocker) Family
2.B.24	The 2,6-Bis(benzimidazol-2-yl)pyridine and benzene Anion Carrier (BBP/B-AC) Family
2.B.25	The Peptide-mediated Lipid Flip-Flop (PLFF) Family
2.B.26	The Bis(imidazolyl) or (guanidino)-functionalized Bis(Choloyl) Conjugate (BCC) Family
2.B.27	The Tris-Urea Anion Transporter (TUAT) Family
2.B.28	The Oligo(aryl-triazole) Anion Transporter  (OAT-AT) Family 
2.B.29	The Anionophoric Marine Alkaloid Tambjamine (AMAT) Family
2.B.3	The Nigericin (Nigericin) Family
2.B.30	The Metal-Organic Synthetic Transporter (MOST) Family
2.B.31	The Synthetic Linear Ionophoric Peptide (LIP) Family
2.B.32	The Acyclic Tetrabutylamide (ACTB) Family
2.B.33	The Steroidal Cholapod/Cholaphane Receptor/Carrier (SCRC) Family
2.B.34	The Transmembrane Anion Transporter Bambusuril (Bambusuril) Family
2.B.35	The Fatty Acid-mediated Proton Transport (FA-PT) Family
2.B.36	The Thiol-responsive Selenium-containing Transmembrane Anion Transporter (TSTAT) Family
2.B.37	The Quinol-Triphenylphosphonium Electron Carrier (QTEC) Family
2.B.38	The Glycodendrimer Carrier (Glycodendrimer) Family
2.B.39	The Imidazolinium-based Multiblock Amphiphile Anion Carrier (IMA-AC) Family.
2.B.4	The Macrotetrolide Antibiotic (MA) Family
2.B.40	The Monoacylglycerol Anion Carrier (MAG-AC) Family
2.B.41	The Unimolecular G-Quadruplex Ion Transporter (GQ-IT) Family
2.B.42	The Bedaquiline (BDQ) Family
2.B.43	The Chalcogen-bonded Tellane Anion Carrier (CBT-AC) Family
2.B.44	The Synthetic Indole-based Perenosin (SIP) Family
2.B.45	The pH low insertion peptide (pHLIP) Family
2.B.46	The Bis(amido)imidazole Carrier (BAIC) Family
2.B.47	The Cell Membrane Permeant Polymer (CMPP) Family
2.B.48	The Synthetic Transmembrane Ion Shuttling/Fishing (TISF) Family
2.B.49	The Polyethyleneimine Macromolecular Carrier (PEI-C) Family
2.B.5	The Macrocyclic Polyether Ionophore (MPI) Family
2.B.50	The Triphenylphosphonium Cation-Tocopheryl (TPP) Polyethylene Glycol Succinate (TPGS) conjugate (TPP-TPGS) Family
